uid,浏览量,点赞量,观看作者数,观看作品数,观看作品平均时长,观看配乐数,完整观看数,去过的城市数,观看作品城市数
49134,13,0,12,13,14.076923076923077,13,9,1,9
49135,19,0,18,19,10.842105263157896,19,10,1,15
49136,15,0,15,15,10.133333333333333,15,9,1,14
49137,28,0,28,28,11.071428571428571,28,12,1,26
49138,5,0,5,5,9.2,5,0,1,5
49139,1,0,1,1,16.0,1,0,1,1
49140,7,0,6,7,9.428571428571429,7,7,1,6
49141,7,0,7,7,8.571428571428571,7,2,1,6
49142,11,0,11,11,14.0,11,5,1,9
49144,2,0,2,2,8.5,2,2,1,2
49145,4,0,4,4,7.75,4,0,1,4
49146,2,0,2,2,8.0,2,2,1,2
49148,2,0,2,2,9.5,2,1,1,2
49149,5,0,5,5,10.2,5,4,1,5
49151,8,0,8,8,10.875,8,3,3,7
49152,1,0,1,1,39.0,1,1,1,1
49156,17,0,17,17,9.941176470588236,17,12,1,17
49157,20,0,20,20,13.9,19,9,2,18
49158,14,0,14,14,10.5,13,13,1,13
49159,9,0,9,9,10.666666666666666,9,3,1,9
49160,2,0,2,2,25.0,2,2,1,2
49161,43,0,43,43,10.790697674418604,40,17,2,36
49162,1,0,1,1,3.0,1,1,1,1
49163,4,0,4,4,15.5,4,1,1,4
49164,11,0,11,11,13.636363636363637,11,6,1,11
49165,12,1,12,12,14.416666666666666,12,6,1,10
49166,15,0,15,15,8.733333333333333,14,8,1,13
49167,9,0,9,9,9.0,9,3,1,9
49168,2,0,2,2,9.5,2,0,1,1
49169,10,0,10,10,9.3,10,8,1,9
49170,7,1,7,7,15.0,7,5,1,7
49171,80,1,80,80,11.575,70,32,1,67
49174,1,0,1,1,10.0,1,0,1,1
49176,7,0,7,7,9.0,7,3,1,7
49177,14,0,14,14,11.071428571428571,13,9,1,14
49179,3,0,3,3,11.333333333333334,3,2,1,3
49180,55,0,53,55,10.763636363636364,49,20,1,47
49181,1,0,1,1,2.0,1,1,1,1
49182,5,0,5,5,9.8,5,3,1,5
49183,21,0,21,21,10.619047619047619,21,6,1,18
49184,21,0,21,21,11.571428571428571,20,9,1,20
49185,17,0,15,17,11.705882352941176,17,15,2,14
49186,2,0,2,2,9.5,2,0,1,2
49187,17,0,17,17,9.235294117647058,16,11,1,15
49188,1,0,1,1,9.0,1,1,1,1
49189,2,0,2,2,9.5,2,2,1,2
49190,26,0,26,26,10.807692307692308,24,15,1,24
49191,31,1,30,31,11.806451612903226,28,5,1,24
49192,11,0,11,11,9.818181818181818,11,5,1,11
49193,5,0,5,5,9.4,5,4,1,5
49194,13,0,13,13,9.923076923076923,13,1,1,12
49195,10,0,10,10,11.6,10,5,1,10
49196,2,0,2,2,9.5,2,0,1,2
49197,14,0,13,14,9.142857142857142,10,7,1,13
49198,4,0,4,4,14.5,4,1,1,4
49199,4,0,4,4,21.5,4,1,1,4
49200,1,0,1,1,8.0,1,1,1,1
49201,5,0,5,5,10.0,5,2,1,5
49202,4,0,4,4,8.75,4,3,1,4
49203,10,0,9,10,10.5,10,7,1,9
49204,2,0,2,2,10.0,2,2,1,2
49205,23,0,23,23,11.869565217391305,21,13,1,20
49206,2,0,2,2,9.5,2,0,1,2
49208,5,0,5,5,11.6,5,3,1,5
49209,13,0,13,13,10.23076923076923,13,10,2,13
49210,3,0,3,3,10.333333333333334,3,3,1,3
49211,17,0,17,17,11.117647058823529,15,7,2,16
49212,19,0,18,19,12.473684210526315,18,14,1,18
49217,2,0,2,2,10.0,2,2,1,2
49218,3,1,3,3,20.333333333333332,3,2,1,2
49219,1,0,1,1,9.0,1,0,1,1
49220,4,0,4,4,11.75,4,4,2,4
49223,4,0,4,4,8.25,4,0,1,4
49224,16,0,15,16,9.6875,16,8,1,15
49225,8,0,8,8,9.25,6,8,2,5
49226,2,0,2,2,9.5,2,1,1,2
49227,8,0,8,8,11.25,7,7,1,8
49228,9,0,9,9,9.0,7,6,1,9
49229,1,0,1,1,7.0,1,0,1,1
49230,3,0,3,3,8.666666666666666,3,2,1,3
49231,1,0,1,1,9.0,1,1,1,1
49232,30,0,30,30,9.933333333333334,30,14,1,23
49233,21,1,20,21,9.761904761904763,20,6,1,15
49234,22,0,22,22,12.909090909090908,22,14,1,17
49235,71,0,59,71,10.422535211267606,65,25,1,49
49237,25,0,25,25,10.76,25,5,1,23
49238,10,1,10,10,17.0,8,1,2,10
49240,19,0,19,19,11.578947368421053,18,3,1,19
49241,4,0,4,4,25.75,4,3,1,4
49242,5,0,5,5,12.4,5,2,1,5
49243,1,0,1,1,7.0,1,1,1,1
49244,7,0,7,7,9.0,7,4,1,7
49246,18,0,18,18,9.5,18,11,1,16
49247,2,0,2,2,14.5,2,0,1,2
49248,2,0,2,2,31.5,2,1,1,2
49249,14,0,14,14,9.928571428571429,14,2,1,11
49250,38,0,37,38,9.605263157894736,37,19,1,31
49251,12,0,12,12,13.25,12,10,1,11
49252,2,0,2,2,7.0,2,0,1,2
49254,4,0,4,4,8.0,4,3,1,4
49255,20,0,20,20,10.55,19,8,2,16
49256,3,0,3,3,12.666666666666666,3,0,3,3
49257,3,0,3,3,9.0,3,2,1,3
49259,3,0,3,3,14.666666666666666,3,3,2,3
49261,5,0,5,5,9.0,5,3,1,5
49262,1,0,1,1,9.0,1,0,1,1
49263,2,0,2,2,14.5,2,0,1,2
49264,17,0,17,17,12.058823529411764,17,15,1,13
49266,4,0,4,4,10.5,4,3,1,4
49267,2,0,2,2,12.0,2,1,1,2
49268,4,0,4,4,11.75,4,3,1,4
49269,19,0,19,19,13.789473684210526,19,10,1,19
49270,48,0,43,48,10.541666666666666,45,45,5,37
49271,5,0,5,5,8.8,5,3,1,5
49273,5,0,5,5,10.0,5,3,1,5
49275,7,0,7,7,8.142857142857142,7,4,2,7
49276,3,0,3,3,9.333333333333334,3,1,1,3
49279,2,0,2,2,8.0,2,0,1,2
49280,57,0,56,57,12.035087719298245,47,14,1,35
49281,35,5,35,35,10.857142857142858,33,16,1,28
49282,5,0,5,5,18.8,5,2,1,5
49283,10,0,10,10,7.9,9,6,2,10
49284,2,0,2,2,7.5,2,0,1,2
49286,2,0,2,2,10.0,2,1,1,2
49287,9,0,9,9,14.11111111111111,9,5,4,9
49288,5,0,5,5,12.8,5,4,1,5
49290,11,0,11,11,13.0,10,6,1,10
49291,27,0,25,27,12.222222222222221,27,14,2,24
49293,1,0,1,1,12.0,1,1,1,1
49294,8,0,8,8,11.0,8,1,1,7
49296,1,0,1,1,9.0,1,0,1,1
49297,15,0,15,15,10.533333333333333,15,10,1,14
49298,49,0,48,49,10.36734693877551,49,18,2,38
49299,6,0,6,6,8.333333333333334,6,1,1,6
49301,1,0,1,1,6.0,1,1,1,1
49302,32,0,32,32,10.5625,32,25,1,24
49304,7,0,7,7,13.142857142857142,7,2,1,7
49305,3,0,3,3,17.666666666666668,3,1,1,3
49306,12,0,12,12,12.5,11,5,1,12
49307,1,0,1,1,18.0,1,1,1,1
49308,44,0,44,44,10.022727272727273,40,12,1,33
49309,5,0,5,5,16.8,5,3,1,5
49310,17,0,17,17,13.294117647058824,17,7,1,13
49311,1,0,1,1,9.0,1,0,1,1
49312,33,0,31,33,9.545454545454545,33,11,3,28
49313,2,0,2,2,8.0,2,0,1,2
49314,3,0,3,3,19.0,3,3,1,3
49315,14,0,14,14,9.285714285714286,14,3,1,14
49316,1,0,1,1,11.0,1,0,1,1
49317,4,0,4,4,15.0,4,1,1,4
49318,2,0,2,2,8.0,2,1,1,2
49319,1,0,1,1,5.0,1,0,1,1
49320,17,0,17,17,11.882352941176471,16,10,1,17
49321,2,0,2,2,10.0,2,1,1,2
49322,2,0,2,2,8.5,2,2,1,2
49323,10,0,9,10,8.9,9,7,1,9
49324,8,0,8,8,9.5,8,4,1,8
49325,85,0,79,85,10.670588235294117,73,27,1,46
49326,17,0,17,17,11.647058823529411,16,3,1,14
49327,22,0,22,22,9.909090909090908,21,19,1,20
49329,10,0,10,10,15.6,10,4,1,10
49331,1,0,1,1,10.0,1,1,1,1
49332,1,0,1,1,9.0,1,1,1,1
49333,9,0,9,9,10.444444444444445,9,4,1,9
49334,6,0,6,6,9.0,6,2,1,6
49335,6,0,6,6,10.833333333333334,6,4,1,6
49336,11,0,11,11,16.09090909090909,11,6,1,10
49337,4,0,4,4,14.75,4,4,1,4
49338,3,0,3,3,9.666666666666666,3,3,1,3
49339,23,0,22,23,8.869565217391305,18,9,4,20
49340,3,0,3,3,9.0,3,3,1,3
49341,2,0,2,2,22.5,2,2,1,2
49342,1,0,1,1,10.0,1,0,1,1
49344,11,0,11,11,13.454545454545455,11,7,1,9
49345,33,0,33,33,11.06060606060606,31,16,3,31
49346,3,0,3,3,16.333333333333332,3,1,2,3
49347,4,0,4,4,8.0,4,3,2,4
49348,19,0,19,19,9.052631578947368,19,2,1,15
49349,1,0,1,1,9.0,1,0,1,1
49350,1,0,1,1,10.0,1,0,1,1
49351,4,0,4,4,10.25,4,2,1,4
49352,4,0,4,4,9.0,4,2,1,3
49354,1,0,1,1,9.0,1,0,1,1
49355,3,0,3,3,9.0,3,1,1,3
49356,9,1,9,9,15.0,9,8,1,8
49357,1,0,1,1,9.0,1,1,1,1
49359,1,0,1,1,7.0,1,1,1,1
49360,91,0,88,91,10.747252747252746,85,26,1,62
49361,6,0,6,6,12.0,6,5,1,6
49362,1,0,1,1,7.0,1,0,1,1
49364,11,0,11,11,12.818181818181818,11,7,1,11
49367,9,0,9,9,9.333333333333334,8,9,1,9
49368,17,0,17,17,11.764705882352942,15,14,1,17
49369,2,0,2,2,13.5,2,2,1,2
49370,1,0,1,1,9.0,1,1,1,1
49371,14,0,14,14,10.071428571428571,13,8,1,14
49373,5,0,5,5,14.8,5,0,1,5
49374,28,0,27,28,12.428571428571429,28,17,1,20
49375,5,0,5,5,7.4,5,4,1,5
49376,8,0,8,8,10.5,8,5,1,8
49377,15,0,15,15,11.0,14,2,1,14
49378,136,0,132,136,11.411764705882353,120,96,1,82
49380,10,0,10,10,12.8,6,4,3,10
49382,2,0,2,2,7.0,2,2,1,2
49384,11,0,11,11,13.0,11,7,1,11
49385,7,0,7,7,11.714285714285714,7,5,1,7
49386,9,0,9,9,11.11111111111111,8,1,1,8
49387,35,0,32,35,10.17142857142857,28,0,1,21
49388,2,0,2,2,6.5,2,1,1,2
49389,7,1,7,7,9.0,7,3,1,7
49390,2,0,2,2,10.0,2,1,1,2
49391,7,0,7,7,11.714285714285714,7,4,1,7
49392,9,0,9,9,12.777777777777779,9,2,1,7
49393,1,0,1,1,10.0,1,1,1,1
49394,28,0,27,28,11.428571428571429,28,13,1,21
49395,3,0,3,3,8.333333333333334,3,1,1,3
49396,31,0,31,31,11.580645161290322,30,11,1,28
49397,8,0,8,8,12.25,8,5,1,8
49398,1,0,1,1,4.0,1,0,1,1
49399,6,0,6,6,8.5,6,2,1,6
49401,3,0,3,3,9.666666666666666,3,1,1,3
49402,5,0,5,5,8.6,5,3,1,4
49403,2,0,2,2,24.5,2,1,1,2
49405,5,0,5,5,8.6,5,3,1,5
49406,2,1,2,2,19.0,2,0,1,2
49408,4,0,4,4,8.75,4,4,1,4
49409,4,0,4,4,13.0,4,2,1,4
49410,52,0,51,52,11.307692307692308,48,35,1,42
49413,16,0,16,16,9.125,16,3,1,14
49415,19,0,19,19,10.052631578947368,19,8,2,13
49416,6,0,6,6,8.833333333333334,6,5,1,6
49417,5,0,5,5,11.4,5,3,1,5
49418,9,0,9,9,12.11111111111111,8,1,1,9
49420,5,0,5,5,6.6,5,2,1,5
49421,4,0,3,4,7.25,4,3,1,3
49422,8,0,8,8,11.375,7,2,1,8
49423,17,0,17,17,10.529411764705882,17,6,1,15
49424,1,0,1,1,10.0,1,0,1,1
49425,17,0,17,17,11.0,17,9,3,17
49426,2,0,2,2,15.0,2,1,1,2
49428,2,0,2,2,9.5,2,1,1,2
49431,1,0,1,1,4.0,1,1,1,1
49432,49,0,47,49,9.46938775510204,45,12,1,32
49433,9,0,9,9,12.666666666666666,9,5,1,8
49436,31,0,28,31,10.451612903225806,23,11,1,27
49437,1,0,1,1,9.0,1,1,1,1
49438,2,0,2,2,10.0,2,1,1,2
49439,28,0,28,28,11.892857142857142,28,22,1,28
49440,9,0,9,9,9.666666666666666,9,5,1,9
49442,5,0,5,5,12.4,5,4,1,5
49443,4,0,4,4,14.25,4,3,1,4
49444,4,0,4,4,12.5,4,3,1,4
49447,9,0,9,9,9.222222222222221,9,5,1,9
49450,3,0,3,3,6.333333333333333,3,3,1,3
49451,25,0,25,25,10.28,24,5,1,17
49452,18,0,18,18,8.166666666666666,18,6,1,18
49453,9,0,9,9,10.333333333333334,9,5,1,9
49454,3,0,3,3,12.333333333333334,3,3,1,3
49455,7,0,7,7,11.0,7,1,1,7
49456,10,0,10,10,12.5,10,9,1,9
49457,3,0,3,3,9.666666666666666,3,0,2,2
49458,6,0,6,6,12.0,6,2,1,6
49459,6,0,6,6,9.333333333333334,5,4,1,6
49460,1,0,1,1,10.0,1,0,1,1
49462,4,0,4,4,10.0,4,1,1,3
49463,7,0,7,7,13.142857142857142,7,3,2,7
49464,2,0,2,2,4.5,2,1,1,2
49465,4,0,4,4,9.75,4,2,1,3
49466,7,0,7,7,8.285714285714286,7,1,1,7
49467,6,0,5,6,8.333333333333334,6,5,1,5
49468,9,0,9,9,9.444444444444445,9,9,1,9
49469,15,0,15,15,13.0,14,4,1,12
49471,4,0,4,4,10.0,3,1,2,4
49473,24,0,23,24,11.375,22,12,1,21
49474,10,0,10,10,11.4,10,5,1,10
49476,3,0,3,3,11.666666666666666,3,3,1,3
49477,2,0,2,2,12.5,2,2,1,2
49478,1,0,1,1,9.0,1,1,1,1
49480,2,0,2,2,9.5,2,0,2,2
49481,3,0,3,3,8.333333333333334,3,2,1,3
49482,3,1,3,3,5.0,3,2,1,3
49484,30,0,29,30,11.566666666666666,29,22,1,26
49485,7,0,7,7,12.857142857142858,7,4,1,7
49486,2,0,2,2,8.5,2,2,1,2
49487,25,1,25,25,11.92,24,9,1,18
49489,2,0,2,2,9.5,2,0,1,2
49490,14,0,14,14,13.285714285714286,13,3,1,13
49491,3,0,3,3,19.333333333333332,3,0,1,3
49492,3,0,2,3,8.666666666666666,3,0,1,2
49493,10,0,10,10,12.3,10,8,1,10
49494,21,0,21,21,11.428571428571429,19,13,1,20
49495,5,0,5,5,9.8,4,2,1,5
49496,36,0,36,36,10.63888888888889,32,20,1,25
49497,8,0,8,8,9.125,8,5,1,7
49499,2,0,2,2,8.5,2,1,1,2
49500,7,0,7,7,8.142857142857142,7,4,1,7
49501,2,0,2,2,9.5,2,2,2,2
49502,30,0,30,30,11.433333333333334,29,17,1,25
49504,6,0,6,6,12.0,6,3,1,6
49505,9,0,9,9,7.555555555555555,8,6,1,9
49507,4,0,4,4,8.5,4,0,1,4
49508,43,4,42,43,10.511627906976743,42,11,1,34
49510,8,0,8,8,11.25,8,6,1,7
49512,3,0,3,3,8.333333333333334,3,1,1,3
49513,7,0,7,7,12.857142857142858,6,3,4,7
49515,4,0,4,4,8.75,4,1,1,4
49516,4,0,4,4,24.25,4,2,1,3
49518,4,0,4,4,13.75,4,4,1,4
49519,1,0,1,1,9.0,1,0,1,1
49520,7,0,7,7,8.428571428571429,7,3,2,7
49521,9,0,9,9,7.888888888888889,8,5,1,9
49525,1,0,1,1,10.0,1,0,1,1
49526,4,0,4,4,11.0,4,3,1,4
49527,7,0,7,7,9.714285714285714,7,6,1,6
49528,21,0,12,21,9.761904761904763,18,11,1,11
49529,23,0,20,23,10.043478260869565,23,15,1,16
49531,4,0,4,4,10.25,4,1,1,4
49532,4,0,4,4,9.75,4,1,3,4
49533,4,0,4,4,15.75,4,1,1,4
49534,3,0,3,3,8.333333333333334,3,2,1,3
49535,8,0,8,8,9.125,8,6,1,8
49537,2,0,2,2,9.0,2,1,1,2
49538,4,0,4,4,11.75,4,4,1,3
49540,9,0,9,9,17.333333333333332,9,4,1,9
49541,49,0,47,49,10.571428571428571,47,22,1,40
49542,17,0,16,17,10.058823529411764,15,12,1,15
49543,18,0,18,18,13.0,16,5,1,17
49544,45,0,44,45,11.266666666666667,39,12,1,37
49546,21,0,21,21,10.952380952380953,20,8,1,17
49548,1,0,1,1,6.0,1,1,1,1
49550,1,0,1,1,10.0,1,0,1,1
49551,3,0,3,3,11.333333333333334,3,3,1,3
49552,1,0,1,1,31.0,1,0,1,1
49553,11,0,11,11,10.0,10,2,1,11
49554,22,0,21,22,10.181818181818182,22,6,1,18
49556,4,0,4,4,10.25,4,3,1,3
49557,16,1,15,16,10.5625,15,2,1,2
49558,16,2,16,16,11.125,13,8,1,16
49559,7,0,7,7,9.285714285714286,7,2,1,7
49560,3,0,3,3,15.0,3,2,1,3
49561,10,2,10,10,10.3,10,4,1,10
49562,1,0,1,1,8.0,1,0,1,1
49563,5,0,5,5,19.2,5,2,1,3
49565,2,0,2,2,9.5,2,2,1,2
49566,30,3,29,30,9.766666666666667,30,9,1,28
49567,9,1,9,9,12.0,9,2,1,9
49570,3,0,3,3,13.333333333333334,3,1,1,3
49571,7,0,7,7,8.571428571428571,7,3,2,7
49573,6,0,6,6,10.166666666666666,6,5,1,6
49574,5,0,5,5,16.6,5,1,1,5
49575,6,0,6,6,10.166666666666666,6,2,1,6
49576,8,0,8,8,11.75,8,4,3,8
49577,5,0,5,5,8.4,5,4,2,4
49579,1,0,1,1,10.0,1,0,1,1
49581,4,0,4,4,9.25,4,1,1,4
49582,4,0,4,4,9.5,4,0,1,4
49584,3,0,3,3,17.333333333333332,3,3,2,3
49585,4,0,3,4,7.75,4,2,1,3
49586,24,0,24,24,12.666666666666666,24,11,1,22
49587,2,0,2,2,8.5,2,1,1,2
49588,2,0,2,2,8.0,2,2,1,2
49590,3,0,3,3,7.0,3,3,1,2
49591,5,0,5,5,18.8,5,3,1,5
49592,3,0,3,3,8.333333333333334,3,3,1,3
49593,9,0,9,9,9.555555555555555,9,5,1,8
49594,1,0,1,1,10.0,1,0,1,1
49595,6,0,6,6,8.666666666666666,6,0,2,6
49596,6,0,6,6,9.833333333333334,6,2,1,6
49597,2,0,2,2,8.5,2,0,1,2
49598,2,0,2,2,5.5,2,1,2,2
49599,14,0,14,14,13.928571428571429,14,5,1,8
49600,5,0,5,5,8.2,5,2,2,4
49601,31,0,31,31,9.419354838709678,30,9,1,17
49603,7,0,7,7,9.285714285714286,7,2,1,7
49604,2,0,2,2,9.5,2,1,1,2
49605,19,0,19,19,8.947368421052632,19,3,1,14
49606,3,0,3,3,15.666666666666666,3,3,1,3
49607,6,0,6,6,13.166666666666666,5,5,1,6
49608,6,1,6,6,9.333333333333334,6,4,2,5
49610,4,0,4,4,15.75,4,3,1,4
49612,34,0,33,34,11.735294117647058,30,15,1,30
49613,8,0,8,8,15.125,8,3,1,8
49614,12,0,12,12,14.166666666666666,12,6,1,10
49615,11,0,11,11,11.454545454545455,11,4,4,11
49616,18,0,18,18,11.555555555555555,17,4,1,11
49617,2,0,2,2,22.0,2,1,1,2
49618,13,0,13,13,11.923076923076923,13,7,1,13
49619,7,0,7,7,14.571428571428571,7,5,1,6
49620,26,0,26,26,9.192307692307692,25,18,1,22
49621,1,0,1,1,9.0,1,1,1,1
49622,13,0,13,13,13.153846153846153,13,6,1,13
49623,37,0,37,37,11.702702702702704,36,7,1,33
49624,9,0,9,9,16.666666666666668,9,4,1,9
49625,2,0,2,2,10.0,2,1,1,2
49626,6,0,6,6,11.666666666666666,6,0,1,6
49627,2,0,2,2,9.5,2,0,1,2
49629,7,0,7,7,12.571428571428571,7,5,1,7
49630,3,0,3,3,18.666666666666668,3,2,1,3
49631,11,1,11,11,12.454545454545455,11,6,1,10
49632,8,0,8,8,9.125,8,0,1,7
49633,19,0,18,19,11.157894736842104,17,3,1,17
49634,2,0,2,2,5.0,2,2,2,2
49635,13,0,13,13,9.538461538461538,12,8,2,12
49636,22,17,22,22,10.5,21,21,1,21
49638,31,0,30,31,9.096774193548388,31,18,1,29
49640,4,0,4,4,10.0,4,1,1,4
49641,7,0,7,7,13.285714285714286,7,1,3,7
49644,10,0,10,10,14.6,9,2,1,10
49645,9,0,9,9,13.555555555555555,9,2,1,8
49646,1,0,1,1,10.0,1,1,1,1
49648,4,0,4,4,10.0,4,4,1,4
49649,1,0,1,1,6.0,1,0,1,1
49651,9,0,9,9,11.666666666666666,9,6,1,9
49652,2,0,2,2,9.5,2,2,1,2
49653,24,0,24,24,9.5,22,16,1,19
49654,2,0,2,2,7.0,2,0,1,2
49657,9,0,9,9,10.88888888888889,9,3,1,9
49659,32,0,29,32,14.125,31,20,1,25
49660,22,0,22,22,12.045454545454545,22,6,1,22
49661,3,0,3,3,10.333333333333334,3,1,1,3
49662,20,0,19,20,13.55,18,9,1,19
49663,22,0,22,22,10.363636363636363,22,14,1,21
49664,27,0,26,27,8.925925925925926,26,1,1,21
49666,4,0,4,4,12.0,4,2,1,4
49667,2,0,2,2,9.5,2,0,1,2
49668,2,0,2,2,12.5,2,1,1,2
49669,7,0,7,7,13.428571428571429,7,3,1,7
49670,7,0,7,7,15.714285714285714,7,3,1,7
49671,18,0,17,18,13.277777777777779,16,6,1,16
49672,2,0,2,2,7.5,2,0,1,2
49673,8,0,8,8,13.375,8,3,1,7
49674,4,0,3,4,9.5,4,3,1,3
49675,2,0,2,2,8.5,2,0,1,2
49676,7,0,7,7,9.0,7,6,1,6
49677,6,0,6,6,8.333333333333334,6,5,1,6
49678,2,0,2,2,9.5,2,1,1,2
49680,11,0,11,11,11.272727272727273,10,9,2,11
49681,1,0,1,1,3.0,1,1,1,1
49682,1,0,1,1,10.0,1,1,1,1
49683,4,0,4,4,9.25,3,3,1,4
49686,4,0,4,4,5.75,4,2,1,4
49687,1,0,1,1,16.0,1,0,1,1
49688,3,2,3,3,12.333333333333334,3,0,1,3
49689,2,0,2,2,8.0,2,1,1,2
49691,4,0,4,4,11.75,4,2,3,4
49692,5,0,5,5,17.2,5,1,1,5
49693,10,0,9,10,12.6,10,3,1,9
49694,5,0,5,5,9.8,5,3,1,5
49695,8,0,8,8,9.5,8,1,1,8
49696,2,0,2,2,9.0,2,2,1,2
49698,3,0,3,3,11.666666666666666,3,1,1,3
49700,17,0,17,17,13.058823529411764,17,12,1,15
49701,17,10,17,17,9.823529411764707,16,9,1,15
49702,67,0,66,67,10.985074626865671,55,31,1,53
49703,33,0,33,33,10.575757575757576,28,18,2,29
49704,1,0,1,1,39.0,1,1,1,1
49705,6,0,6,6,10.833333333333334,5,3,1,5
49707,5,0,5,5,9.2,5,1,1,4
49708,31,0,31,31,11.96774193548387,30,19,1,27
49709,6,0,6,6,18.666666666666668,6,5,1,6
49711,2,0,2,2,9.5,2,1,1,2
49712,6,0,6,6,10.333333333333334,6,2,1,6
49713,3,0,3,3,11.0,3,2,2,3
49714,10,1,10,10,16.0,10,2,1,10
49715,18,0,17,18,11.0,13,13,1,9
49716,15,0,15,15,11.333333333333334,14,11,1,13
49717,4,0,4,4,12.0,4,2,1,4
49718,1,0,1,1,9.0,1,0,1,1
49719,5,0,5,5,12.0,5,2,1,5
49720,14,0,14,14,12.714285714285714,14,9,1,14
49721,3,0,3,3,9.333333333333334,3,2,1,3
49722,98,0,95,98,11.66326530612245,88,33,1,63
49724,2,0,2,2,8.0,2,0,1,2
49725,28,0,28,28,11.107142857142858,25,11,1,25
49726,8,0,8,8,15.375,8,4,1,7
49728,8,0,8,8,8.25,8,4,1,5
49729,5,0,5,5,9.4,5,3,1,5
49730,4,0,4,4,9.5,4,2,1,3
49731,6,0,6,6,13.5,6,3,1,6
49732,3,0,3,3,11.666666666666666,3,2,1,3
49734,1,0,1,1,10.0,1,0,1,1
49735,1,0,1,1,9.0,1,0,1,1
49736,14,0,14,14,9.357142857142858,14,10,1,14
49737,2,0,2,2,9.5,1,1,1,2
49738,7,0,7,7,15.142857142857142,7,1,1,6
49739,3,0,3,3,11.333333333333334,3,1,1,3
49740,1,0,1,1,17.0,1,1,1,1
49741,4,0,4,4,11.25,4,4,1,4
49742,47,11,47,47,11.680851063829786,46,28,1,33
49743,1,0,1,1,9.0,1,0,1,1
49744,12,0,12,12,12.166666666666666,12,4,1,11
49745,12,0,12,12,12.5,12,6,1,10
49746,1,0,1,1,7.0,1,1,1,1
49747,26,0,26,26,9.038461538461538,24,14,1,24
49748,6,0,6,6,9.666666666666666,6,2,1,6
49749,4,0,4,4,22.0,4,1,1,4
49750,5,0,5,5,18.4,5,3,1,5
49751,10,0,8,10,18.3,10,7,1,8
49753,23,0,22,23,12.869565217391305,23,11,1,20
49754,10,0,10,10,13.6,10,5,1,8
49755,11,0,11,11,10.272727272727273,10,7,1,10
49757,5,0,5,5,9.8,5,2,1,5
49758,5,0,5,5,9.4,5,2,2,5
49759,4,0,4,4,26.25,4,0,1,4
49760,1,0,1,1,6.0,1,1,1,1
49762,11,0,11,11,8.909090909090908,11,6,1,11
49763,24,0,24,24,11.958333333333334,23,7,1,19
49765,12,0,12,12,9.25,12,6,1,12
49766,4,0,4,4,11.75,4,1,1,4
49767,4,0,4,4,17.0,4,1,1,4
49770,16,0,16,16,12.875,14,3,1,16
49771,19,0,19,19,11.263157894736842,16,3,1,18
49772,50,0,48,50,12.42,43,16,1,33
49773,4,0,4,4,16.0,4,3,1,4
49774,11,0,11,11,10.818181818181818,11,4,1,11
49775,3,0,3,3,11.333333333333334,3,1,1,3
49776,4,0,4,4,8.5,4,3,1,4
49777,4,0,4,4,18.25,4,1,1,3
49778,2,0,2,2,9.0,2,0,1,2
49779,15,0,15,15,13.066666666666666,14,8,1,13
49780,5,0,5,5,14.0,4,1,1,5
49781,12,0,8,12,9.0,12,10,1,8
49783,7,0,7,7,10.571428571428571,7,0,1,6
49784,10,0,10,10,10.0,10,3,1,9
49785,6,0,6,6,12.833333333333334,6,3,1,6
49787,15,0,15,15,9.533333333333333,14,3,1,12
49788,2,0,2,2,10.0,2,2,2,2
49789,35,0,35,35,10.657142857142857,32,26,1,32
49790,3,0,3,3,14.333333333333334,3,0,1,3
49791,17,0,17,17,10.705882352941176,13,2,1,15
49793,13,0,13,13,12.23076923076923,13,2,2,9
49794,7,0,7,7,9.571428571428571,6,6,1,7
49795,5,0,5,5,9.4,5,5,1,5
49796,7,0,7,7,10.285714285714286,7,1,1,7
49797,2,0,2,2,7.5,2,2,1,2
49798,3,0,3,3,8.666666666666666,3,1,1,3
49799,6,0,6,6,16.666666666666668,6,2,1,6
49801,2,0,2,2,8.0,2,2,1,2
49802,8,0,8,8,9.25,4,3,1,8
49803,4,0,4,4,8.0,4,1,1,4
49804,2,0,2,2,10.0,2,0,1,2
49805,4,0,4,4,9.25,4,3,1,4
49806,5,0,5,5,9.4,5,1,1,5
49807,7,0,5,7,9.428571428571429,6,2,1,4
49808,11,0,11,11,9.363636363636363,11,7,4,11
49809,24,0,24,24,9.958333333333334,23,13,1,24
49810,1,0,1,1,10.0,1,0,1,1
49811,3,0,3,3,9.666666666666666,3,2,1,3
49812,5,0,5,5,9.4,5,2,1,5
49813,34,0,34,34,10.617647058823529,33,29,1,29
49815,19,0,19,19,7.894736842105263,17,11,1,17
49816,15,0,15,15,10.266666666666667,15,4,1,15
49818,1,0,1,1,10.0,1,0,1,1
49819,7,0,7,7,12.714285714285714,7,4,1,7
49821,59,0,58,59,11.94915254237288,55,28,1,44
49822,14,0,14,14,10.357142857142858,14,6,1,12
49824,10,3,10,10,9.0,8,5,1,5
49826,2,0,2,2,10.0,2,2,1,2
49827,10,0,10,10,12.2,10,7,2,10
49828,23,0,23,23,12.26086956521739,20,14,1,22
49829,11,0,11,11,8.727272727272727,11,7,1,11
49831,7,0,7,7,12.571428571428571,6,5,1,7
49832,6,0,6,6,10.166666666666666,6,6,2,6
